function,group,activity,year,id,amount
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Дневни центрове за стари хора,2007,3209,494213
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Дневни центрове за деца и младежи с увреждания,2007,3210,0
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Дневни центрове за възрастни с увреждания,2007,3211,0
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Домове за възрастни с деменция,2007,3212,0
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Приюти,2007,3213,230227
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Програми и мерки за закрила на детето,2007,3214,0
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Защитени жилища,2007,3215,1541964
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Центрове за обществена подкрепа,2007,3216,1500169
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта","Звена ""Майка и бебе""",2007,3217,379187
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Център за работа с деца на улицата,2007,3218,313939
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Кризисен център,2007,3219,176623
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Център за настаняване от семеен тип,2007,3220,29810
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта","Домове за отглеждане и възпитание на деца от 3 до 6 години, вкл. лишени от родителски грижи",2007,3221,6026614
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта","Домове за отглеждане и възпитание на деца от 1-ви до 13-ти клас вкл., лишени от родителски грижи",2007,3222,12606545
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Домове за възрастни хора с умствена изостаналост,2007,3223,11684987
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Домове за възрастни хора с психични разстройства,2007,3224,6410093
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Домове за възрастни хора с физически увреждания,2007,3225,8651024
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Домове за възрастни хора със сетивни увреждания,2007,3226,463247
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Домове за деца с умствена изостаналост,2007,3227,13907454
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Дневни центрове за деца с увреждания,2007,3228,4135514
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Центрове за социална рехабилитация и интеграция,2007,3229,1913352
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Дневни центрове за възрастни хора с увреждания,2007,3230,1478492
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Домове за възрастни хора с деменция,2007,3231,5131178
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Домове за възрастни хора с увреждания,2007,3232,0
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Социален учебно-професионален център,2007,3233,0
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Домове за деца,2007,3234,0
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Център за временно настаняване,2007,3235,0
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Наблюдавани жилища,2007,3236,0
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Преходни жилища,2007,3237,0
"Социално осигуряване, подпомагане и грижи","Програми, дейности и служби по социалното осигуряване, подпомагане и заетостта",Дневни центрове,2007,3238,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Управление, контрол и регулиране на дейностите по жил. строителство и териториално развитие",2007,3239,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Служби по кадастър, геодезия и регистрация на недвижимата собственост",2007,3240,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Водоснабдяване и канализация,2007,3241,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Осветление на улици и площади,2007,3242,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Бани и перални,2007,3243,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Други,2007,3244,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Други дейности по жилищното строителство и териториалното развитие,2007,3245,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Управление, контрол и регулиране на дейностите по опазване на околната среда",2007,3246,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Озеленяване,2007,3247,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Чистота,2007,3248,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Геозащита,2007,3249,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Международни програми и споразумения, дарения и помощи от чужбина",2007,3250,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Други дейности по благоустройство и опазване на околната среда,2007,3251,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Други дейности по жилищното строителство и регионалното развитие,2007,3252,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство","Управление, контрол и регулиране на дейностите по жил. строителство и териториално развитие",2007,3253,19627197
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство","Служби по кадастър, геодезия и регистрация на недвижимата собственост",2007,3254,10345453
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство",Водоснабдяване и канализация,2007,3255,194880537
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство",Осветление на улици и площади,2007,3256,77832943
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство",Бани и перални,2007,3257,708195
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство","Изграждане, ремонт и поддържане на уличната мрежа",2007,3258,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство",Други дейности по жилищното строителство и регионалното развитие,2007,3259,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство","Международни програми и споразумения, дарения и помощи от чужбина",2007,3260,32435069
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда","Жилищно строителство, благоустройство, комунално стопанство","Други дейности по жилищното строителство, благоустройството и регионалното развитие",2007,3261,310101412
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Опазване на околната среда,"Управление, контрол и регулиране на дейностите по опазване на околната среда",2007,3262,29157690
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Опазване на околната среда,Озеленяване,2007,3263,41364678
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Опазване на околната среда,Чистота,2007,3264,283873806
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Опазване на околната среда,Геозащита,2007,3265,10544086
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Опазване на околната среда,"Международни програми и споразумения, дарения и помощи от чужбина",2007,3266,94590699
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Опазване на околната среда,Други дейности по благоустройство и опазване на околната среда,2007,3267,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Опазване на околната среда,Други дейности по опазване на околната среда,2007,3268,233555228
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Опазване на околната среда,Пречистване на отпадъчните води от населените места,2007,3269,0
"Жилищно строителство, благоустройство, комунално стопанство и опазване на околната среда",Опазване на околната среда,Управление на дейностите по отпадъците,2007,3270,0
"Почивно дело, култура, религиозни дейности",Почивно дело,Дейности по почивното дело и социалния отдих,2007,3271,6705819
"Почивно дело, култура, религиозни дейности",Почивно дело,"Международни програми и споразумения, дарения и помощи от чужбина",2007,3272,81062
"Почивно дело, култура, религиозни дейности",Физическа култура и спорт,"Управление, контрол и регулиране на дейностите по спорта",2007,3273,0
"Почивно дело, култура, религиозни дейности",Физическа култура и спорт,Детски и специализирани спортни школи,2007,3274,1189238
"Почивно дело, култура, религиозни дейности",Физическа култура и спорт,Масова физкултура и спортни бази за масова физкултура,2007,3275,0
"Почивно дело, култура, религиозни дейности",Физическа култура и спорт,"Международни програми и споразумения, дарения и помощи от чужбина",2007,3276,139612
"Почивно дело, култура, религиозни дейности",Физическа култура и спорт,Други дейности по спорта и физическата култура,2007,3277,22555628
"Почивно дело, култура, религиозни дейности",Физическа култура и спорт,Масова физкултура,2007,3278,0
"Почивно дело, култура, религиозни дейности",Физическа култура и спорт,Спортни бази за масова физкултура,2007,3279,0
"Почивно дело, култура, религиозни дейности",Физическа култура и спорт,Спорт за всички,2007,3280,2858614
"Почивно дело, култура, религиозни дейности",Физическа култура и спорт,Спортни бази за спорт за всички,2007,3281,54058743
"Почивно дело, култура, религиозни дейности",Туризъм,Туристически бази,2007,3282,0
"Почивно дело, култура, религиозни дейности",Туризъм,Специализирани спортно-туристически школи,2007,3283,0
"Почивно дело, култура, религиозни дейности",Туризъм,"Международни програми и споразумения, дарения и помощи от чужбина",2007,3284,0
"Почивно дело, култура, религиозни дейности",Туризъм,Други дейности по туризма,2007,3285,0
"Почивно дело, култура, религиозни дейности",Култура,"Управление, контрол и регулиране на дейностите по културата",2007,3286,0
"Почивно дело, култура, религиозни дейности",Култура,Национални центрове на културата,2007,3287,0
"Почивно дело, култура, религиозни дейности",Култура,Български културни институти в чужбина,2007,3288,0
"Почивно дело, култура, религиозни дейности",Култура,Библиотеки,2007,3289,0
"Почивно дело, култура, религиозни дейности",Култура,Театри,2007,3290,0
"Почивно дело, култура, религиозни дейности",Култура,Оперно - филхармонични дружества и опери,2007,3291,0
"Почивно дело, култура, религиозни дейности",Култура,Оркестри и ансамбли,2007,3292,0
"Почивно дело, култура, религиозни дейности",Култура,Читалища и художествена самодейност,2007,3293,0
"Почивно дело, култура, религиозни дейности",Култура,"Музеи, художествени галерии, паметници на културата и етнографски  комплекси",2007,3294,0
"Почивно дело, култура, религиозни дейности",Култура,Радиотранслационни възли,2007,3295,0
"Почивно дело, култура, религиозни дейности",Култура,Радио,2007,3296,0
"Почивно дело, култура, религиозни дейности",Култура,Телевизия,2007,3297,0
"Почивно дело, култура, религиозни дейности",Култура,Национален институт за паметниците на културата,2007,3298,0
"Почивно дело, култура, религиозни дейности",Култура,Обредни домове и зали,2007,3299,0
"Почивно дело, култура, религиозни дейности",Култура,Зоопаркове,2007,3300,0
"Почивно дело, култура, религиозни дейности",Култура,Държавен архив и териториални архиви,2007,3301,0
"Почивно дело, култура, религиозни дейности",Култура,"Международни програми и споразумения, дарения и помощи от чужбина",2007,3302,0
"Почивно дело, култура, религиозни дейности",Култура,Други дейности по културата,2007,3303,0
"Почивно дело, култура, религиозни дейности",Култура,"Национални центрове по изкуствата, филмотечно и фонотечно дело ",2007,3304,0
"Почивно дело, култура, религиозни дейности",Култура,Подпомагане развитието на културата,2007,3305,0
"Почивно дело, култура, религиозни дейности",Култура,Читалища,2007,3306,0
"Почивно дело, култура, религиозни дейности",Култура,"Музеи, худ. галерии, паметници на културата и етногр. комплекси с национален и регионален харакер",2007,3307,0
"Почивно дело, култура, религиозни дейности",Култура,"Музеи, художествени галерии, паметници на културата и етнографски комплекси с местен харакер",2007,3308,0
"Почивно дело, култура, религиозни дейности",Култура,Библиотеки с национален и регионален характер,2007,3309,0
"Почивно дело, култура, религиозни дейности",Култура,Градски билиотеки,2007,3310,0
"Почивно дело, култура, религиозни дейности",Култура,Национални центрове по изкуствата и културните дейности,2007,3311,0
"Почивно дело, култура, религиозни дейности",Култура,Филмотечно и фонотечно дело,2007,3312,0
"Почивно дело, култура, религиозни дейности",Религиозно дело,Субсидии и други разходи за дейности по религиозно дело,2007,3313,0
"Почивно дело, култура, религиозни дейности",Култура,"Управление, контрол и регулиране на дейностите по културата",2007,3314,8062152
"Почивно дело, култура, религиозни дейности",Култура,Национални центрове по изкуствата и културните дейности,2007,3315,0
"Почивно дело, култура, религиозни дейности",Култура,Български културни институти в чужбина,2007,3316,3228266
"Почивно дело, култура, религиозни дейности",Култура,Театри,2007,3317,30096401
"Почивно дело, култура, религиозни дейности",Култура,Оперно - филхармонични дружества и опери,2007,3318,23911247
"Почивно дело, култура, религиозни дейности",Култура,Оркестри и ансамбли,2007,3319,14080457
"Почивно дело, култура, религиозни дейности",Култура,Читалища,2007,3320,45498021
"Почивно дело, култура, религиозни дейности",Култура,"Музеи, худ. галерии, паметници на културата и етногр. комплекси с национален и регионален харакер",2007,3321,30609451
"Почивно дело, култура, религиозни дейности",Култура,"Музеи, художествени галерии, паметници на културата и етнографски комплекси с местен харакер",2007,3322,5476091
"Почивно дело, култура, религиозни дейности",Култура,Радиотранслационни възли,2007,3323,2203596
"Почивно дело, култура, религиозни дейности",Култура,Радио,2007,3324,44561772
"Почивно дело, култура, религиозни дейности",Култура,Телевизия,2007,3325,67960526
"Почивно дело, култура, религиозни дейности",Култура,Филмотечно и фонотечно дело,2007,3326,817646
"Почивно дело, култура, религиозни дейности",Култура,Обредни домове и зали,2007,3327,12981916
"Почивно дело, култура, религиозни дейности",Култура,Зоопаркове,2007,3328,3083966
"Почивно дело, култура, религиозни дейности",Култура,Държавен архив и териториални архиви,2007,3329,5089044
"Почивно дело, култура, религиозни дейности",Култура,Библиотеки с национален и регионален характер,2007,3330,13913319
"Почивно дело, култура, религиозни дейности",Култура,Градски билиотеки,2007,3331,1661753
"Почивно дело, култура, религиозни дейности",Култура,"Международни програми и споразумения, дарения и помощи от чужбина",2007,3332,4855226
"Почивно дело, култура, религиозни дейности",Култура,Други дейности по културата,2007,3333,63545224
"Почивно дело, култура, религиозни дейности",Култура,Приложни и научни изследвания  в областта на опазване на културата,2007,3334,0
"Почивно дело, култура, религиозни дейности",Култура,Културни дейности,2007,3335,1213619
"Почивно дело, култура, религиозни дейности",Религиозно дело,Субсидии и други разходи за дейности по религиозно дело,2007,3336,12469194
Икономически дейности и услуги,"Минно дело, горива и енергия","Управление, контрол и регулиране на минното дело и дейностите по енергетиката",2007,3337,4235596
Икономически дейности и услуги,"Минно дело, горива и енергия","Изследвания, измервания и анализи на горивата и енергията",2007,3338,123778
Икономически дейности и услуги,"Минно дело, горива и енергия",Безопасност и съхраняване на радиоактивни отпадъци,2007,3339,14115659
Икономически дейности и услуги,"Минно дело, горива и енергия","Международни програми и споразумения, дарения и помощи от чужбина",2007,3340,0
Икономически дейности и услуги,"Минно дело, горива и енергия",Други дейности по минното дело,2007,3341,3126252
Икономически дейности и услуги,"Минно дело, горива и енергия",Други дейности по горивата и енергията,2007,3342,0
Икономически дейности и услуги,"Минно дело, горива и енергия",Извеждане на ядрени съоръжения от експлоатация,2007,3343,29759162
Икономически дейности и услуги,"Минно дело, горива и енергия","Международни програми и споразумения, дарения и помощи от чужбина",2007,3344,11188220
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов","Управление, контрол и регулиране на дейностите по растениевъдство",2007,3345,223409927
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов","Управление, контрол и регулиране на дейностите по животновъдство",2007,3346,0
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов","Управление, контрол и регулиране на дейностите по горското стопанство",2007,3347,123097898
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов","Управление, контрол и регулиране на дейностите по лова и риболова",2007,3348,5075512
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов",Машинно-изпитателни центрове,2007,3349,0
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов",Ветеринарно-медицински служби,2007,3350,67656840
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов",Борба с градушките,2007,3351,0
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов",Контролно технически инспекции,2007,3352,0
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов",Други служби по поземлената реформа,2007,3353,0
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов","Международни програми и споразумения, дарения и помощи от чужбина",2007,3354,5456802
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов","Други дейности по селско и горско стопанство, лов и риболов",2007,3355,94353829
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов",Машинно-изпитателни центрове и контролно технически инспекции,2007,3356,2829934
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов",Национални доплащания и съфинансиране към директните плащания за земеделски производители,2007,3357,0
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов",Рибарство,2007,3358,0
Икономически дейности и услуги,"Селско стопанство, горско стопанство, лов и риболов",Развитие на селските райони,2007,3359,0
Икономически дейности и услуги,Транспорт и съобщения,"Управление, контрол и регулиране на дейностите по транспорта и пътищата",2007,3360,0
Икономически дейности и услуги,Транспорт и съобщения,"Служби и дейности по поддържане, ремонт и изграждане на пътищата",2007,3361,351943463
Икономически дейности и услуги,Транспорт и съобщения,"Проучвания, измервания и анализи на пътната мрежа",2007,3362,717278
Икономически дейности и услуги,Транспорт и съобщения,Дейности по автомобилния транспорт,2007,3363,9841134
Икономически дейности и услуги,Транспорт и съобщения,Дейности по железопътния транспорт,2007,3364,32998274
Икономически дейности и услуги,Транспорт и съобщения,Дейности по въздушния транспорт,2007,3365,22928641
Икономически дейности и услуги,Транспорт и съобщения,Дейности по водния транспорт,2007,3366,49042046
Икономически дейности и услуги,Транспорт и съобщения,"Управление, контрол и регулиране на дейностите по комуникациите",2007,3367,7376339
Икономически дейности и услуги,Транспорт и съобщения,Пощи и далекосъобщения,2007,3368,38003276
Икономически дейности и услуги,Транспорт и съобщения,"Международни програми и споразумения, дарения и помощи от чужбина",2007,3369,321523599
Икономически дейности и услуги,Транспорт и съобщения,"Други дейности по транспорта,пътищата,пощите и далекосъобщенията",2007,3370,456580255
Икономически дейности и услуги,Транспорт и съобщения,"Управление,контрол и регулиране на дейностите по транспорта и пътищата",2007,3371,473018711
Икономически дейности и услуги,Промишленост и строителство,"Управление, контрол и регулиране на дейностите по промишлеността",2007,3372,15273674
Икономически дейности и услуги,Промишленост и строителство,"Международни програми и споразумения, дарения и помощи от чужбина",2007,3373,41008
Икономически дейности и услуги,Промишленост и строителство,Други дейности по промишлеността,2007,3374,0
Икономически дейности и услуги,Други дейности по икономиката,"Контрол, регулиране и лицензиране на фондовите борси и търговията с ценни книжа",2007,3375,0
Икономически дейности и услуги,Други дейности по икономиката,Органи и дейности по приватизация,2007,3376,0
Икономически дейности и услуги,Други дейности по икономиката,Органи по стандартизация и метрология,2007,3377,0
Икономически дейности и услуги,Други дейности по икономиката,Патентно дело,2007,3378,0
Икономически дейности и услуги,Други дейности по икономиката,Общински пазари и тържища,2007,3379,0
Икономически дейности и услуги,Други дейности по икономиката,Издателска дейност и печатни бази,2007,3380,0
Икономически дейности и услуги,Други дейности по икономиката,"Помощни стопанства, столове и други спомагателни дейности",2007,3381,0
Икономически дейности и услуги,Други дейности по икономиката,"Дворци, резиденции и стопанства",2007,3382,0
Икономически дейности и услуги,Други дейности по икономиката,Оздравителни програми за предприятия в изолация и ликвидация,2007,3383,0
